draw,f_auto,theta_roo,theta_woo,theta_min,temperature_exponent,d_onset,cr_onset,d_fall,cr_fall,c_lf,lma,ceff,c_lab_0,c_fol_0,c_roo_0,c_woo_0,rh_ref,f_som,theta_lit,theta_som,c_lit_0,c_som_0,f_lab,f_fol,f_roo,f_woo,failure_reason
396,0.529779164005264,0.002217758266441988,0.0006773184784860199,0.009649387427739256,0.07119231936029144,296.35034758423853,86.94417787936112,334.56346714088085,36.39068133080771,0.5492182935187796,303.935839131856,24.865903055224003,1223.6981177979492,854.7134365302317,1269.6301693490486,68514.61624728107,0.6831872093606006,0.5047499197995718,0.0010243714265376841,8.841938718345371e-05,330.29867044548723,3900.034824007326,0.08573116478935941,0.24650183084163768,0.0699491154932824,0.06803872487045647,
397,0.5057190270389397,0.00901341219897207,5.7761585021184875e-05,0.00017433898092298155,0.023224590471675823,358.3663423741345,92.97941626188324,303.73291863346674,72.91162608266414,0.7779036039074377,106.17192431485232,28.158245158960643,307.66909113189513,592.1276971336359,1201.903623723506,69081.65634839713,0.7208421817373867,0.517423801009215,0.0020174661695869997,3.8027249808656664e-05,172.42483932519383,9808.253383536225,0.15217650849919104,0.1065374384264103,0.03795918693674525,0.19760783909871374,
398,0.671064301115427,0.0029035940606063457,0.0006756017674744825,0.004299760713838111,0.022628295916726247,49.36685581453598,15.705803195571907,164.72774325309035,28.530945309855166,0.8429493255286709,125.26476994926149,49.751288384883416,1326.7847341369525,991.22832043168,1314.527269402279,77374.21608848282,0.5481893581078852,0.7597203218992961,0.0009991418475629667,9.097473442239234e-05,131.8318943658229,4577.870968766266,0.19561757544703104,0.031152517483702038,0.048727729293368584,0.05343787666047126,
399,0.5891037414327722,0.006176011951110415,0.0008431380502579092,0.004990259105654463,0.029648373986922723,240.6214137915292,53.40811581304494,57.996988211473614,117.29579694054524,0.324735406900536,200.83770293539445,24.505257396403124,525.937971130477,1760.6961112282315,1885.90286941998,76363.44633228722,0.7131512373040881,0.8694618324534822,0.0012708667327982156,4.253277709612382e-05,73.2519416069951,14578.351660451275,0.13738890145916013,0.027154126322130812,0.0971377270867403,0.1492155036991965,
400,0.48728212262977677,0.008640382807349077,0.0005556534618991432,0.0033402751746460344,0.034662868119223755,334.019832729875,77.13767297509351,100.4991749454145,34.000678470516625,0.3292274052535618,334.7570038641124,12.566089860990813,1021.4052227107245,1117.6250422381079,1462.785284755787,48992.40592405903,0.6722350706845799,0.8497508723654228,0.0005686210577903774,9.023565272308196e-05,177.62749295324411,6330.450553750294,0.0009778505585855337,0.12456448744017831,0.3637612316253024,0.02341430774615695,
401,0.4458060022776409,0.009174495419259913,0.00032019408527765835,0.009969486408653371,0.036593324608094696,196.23390090638628,36.61417117739313,203.38021892961416,71.15737341955605,0.5834136979640856,265.1007866018445,81.22108256089034,1811.564571186256,576.0078882083956,244.64164491546043,23907.660445954254,0.7259020700270353,0.7041493821190258,0.0017648613388972399,7.731430065536227e-05,121.68580681401683,6611.2412549256815,0.17563531704576366,0.28524520840698897,0.022321307912402447,0.07099216435720403,
402,0.404739650080205,0.0030711342252290014,0.0006308582977958095,0.0014804341728877173,0.03916776100878709,333.5398255093721,13.163825688699582,138.33898059353876,83.8594258296032,0.2533600049065001,48.73206884481598,19.58075653058465,1224.4857311319486,1602.075587795252,1695.0734685269458,9992.736220272121,0.7124272779544348,0.8826798626704828,0.001440691161051771,5.728925824942502e-05,58.01525569566877,10976.668769731152,0.13186906889404468,0.17201399579330545,0.019070466478662614,0.27230681875378226,
403,0.6244216237972994,0.0012101203001038635,0.000821999447222699,0.007456089437732925,0.05466093546119223,172.05482212686553,89.22034823108102,222.16106576985683,146.11816784167968,0.8746072296987641,254.0703549711416,94.91025435406364,838.1126646461222,1847.53986200739,823.6783670998462,53343.26711763242,0.5667103038615879,0.7125346932264425,0.00271991326955401,9.993981776474114e-05,59.89512723617838,4040.439151698572,0.07301140561697782,0.014786729567287313,0.0954389870387886,0.1923412539796469,
404,0.358795855170257,0.00107263999732274,8.89676275996793e-05,0.005766945204427318,0.04418475283856616,54.23070816888473,23.45045766863904,208.31737331398983,115.92374217603441,0.5107937620574072,284.3120087943601,70.52320929390041,370.1735466659999,1778.29925251802,1946.0654749964185,71395.32205085765,0.5686676415203105,0.7332979696506563,0.0021580874006356084,0.00011676209391421949,70.27741997046581,3571.3887354506205,0.11511084918039967,0.07751448170220819,0.2893204685283237,0.15925834541881143,
405,0.4124263085205991,0.004300624429580284,0.0009720116208280258,0.008612935484360379,0.051551731070668544,257.40501153070755,20.235752711886384,27.90621469511598,57.076662051306045,0.5377016484181085,228.4012784021991,25.29470338343755,1122.0375677348222,1795.8399386512917,1666.2932409102575,82130.6855567071,0.5376968969927766,0.8437877144769745,0.001961696185514989,5.1070124115090585e-05,42.81746675050495,8883.903136253253,0.030295624243927052,0.2954035468362164,0.07372425535733175,0.1881502650419258,
406,0.3715289920008247,0.003383205870914344,0.00016111606748828554,0.006864768445994398,0.07174617149633107,51.062907078805644,95.61565051654713,250.43501013705216,28.144626691141358,0.7120306755451008,52.99462165280602,39.732411798659214,546.0305509540631,138.36025492478464,669.6382740437164,86785.3427101471,0.6417052051100285,0.6712140553661012,0.0016912692215343473,5.976269925748071e-05,124.74870904774264,7207.197104932021,0.02780242293278068,0.0935959572487537,0.004729010876494383,0.5023436169411466,
407,0.4417218207542006,0.008476438368737762,0.0005608274663380526,0.0044526087761065205,0.06787613439131072,20.483880862165837,67.05277418569912,197.92158332428062,120.56132036440668,0.9152870857410476,120.02220655290505,39.12773679060508,999.647780627096,1669.9159691810075,427.13284771297157,59493.67527055677,0.5322203204110069,0.667965093094496,0.0024761870044395316,6.113846189993433e-05,71.36606573899881,5814.74549444795,0.15529568491784781,0.14171433386157212,0.2183926951050183,0.04287546536136107,
408,0.6783219454110991,0.009657740408410399,0.0009238136377886099,0.003950186424671068,0.05841371746118171,19.099311198920404,39.40040149487729,204.93353020238203,131.2753507204666,0.9049060167853312,395.05648294966824,73.46866685526324,942.182981990116,1854.3741151452177,1012.9057641136604,91667.43955819964,0.5204691027770899,0.6612076593471776,0.002535739145106542,0.00010207185340412262,69.53828271634617,3371.5284452341075,0.028912190244893648,0.1550966057122602,0.07801980808672011,0.05964945054502688,
409,0.6296839130687539,0.008462021554781794,0.0002025406361734864,0.006661248728652619,0.0604319015524266,336.45896829617544,85.6994224885413,50.48071596745457,126.81123205545569,0.5025653659520417,112.8846822946524,96.24092454494898,266.9657731302041,866.9374300205261,1441.4303655672313,79553.67048357592,0.5398149818646908,0.7322341393689935,0.0007497879107922404,8.892332674888807e-05,192.7798796432742,4445.076147234036,0.24091230746692696,0.014417567623480855,0.08518119989141744,0.029805011949420812,
410,0.5747414870542709,0.005611923574594099,0.0009611772615484506,0.00916190763389622,0.05526394607923758,59.7392174283242,19.272979468030755,149.4392774425616,137.7965873543917,0.16064613250265267,194.01041526760673,59.984993467586584,626.9738699999874,242.05228867482077,336.91520200019727,69802.80753445631,0.6711886908245136,0.7366226451776312,0.001412303123799254,4.5476198872090694e-05,125.1685272071778,10871.902250209654,0.2861230002186419,0.002024173435621865,0.12022312128977534,0.016888218001690034,
411,0.666862393329042,0.0086924884563024,0.0007092626730539103,0.0062603825182365545,0.06368624324017995,94.94964017491564,88.31403037209185,16.266111395080213,127.20584289699536,0.4279068217061326,41.53326856163158,60.20440233564352,1015.9814053923333,1895.6639147003743,1436.5116254210513,5218.568380319402,0.6832737859807967,0.6351988151960848,0.0016155276814933384,4.7156207237580456e-05,154.28957951425807,9203.766051898752,0.11636651223668475,0.11428293640785839,0.04098446601288996,0.0615036920135249,
412,0.6843493374294739,0.0089459004613973,0.00030849935660002284,0.005116056825734544,0.06399167135306162,58.016876500453705,65.89968826525245,312.45528140064823,39.81567394815623,0.2336503597633009,175.0222235535015,62.371044748020886,1876.1286340070262,20.960504763837722,1707.4612682422273,69972.60784254222,0.6782829524235509,0.8362193002105567,0.0020979821513210616,0.00012853092582190557,52.95071577860074,4412.893567780597,0.14258098182900514,0.013293350985902399,0.05467078461834134,0.10510554513727724,
413,0.6042013792353471,0.009788581408933359,0.0009320874833871588,0.0023945992291929128,0.025369566157194857,177.49641074152623,90.08026843177123,9.310599982881964,122.25097563815893,0.2282177946854427,326.2453808471373,76.46121185792367,342.2935652014704,207.47088173686902,929.9094194027791,35828.154664528694,0.576044265719091,0.8560388898541815,0.002600868963864241,6.4159234109544e-05,31.88471743030181,7685.819517282615,0.02150859830825141,0.013156785961082447,0.34817918210715015,0.012954054388168905,
414,0.32925222105814334,0.009156551137910588,0.00034725676331611805,0.0005899410230637318,0.060535133364918295,186.20688788232928,66.70785172253264,87.68162855006558,99.82417181747006,0.9846621207620146,173.28951526794359,63.905672084463774,262.9815689594101,1939.1996940968077,1330.0311259220152,12099.219572353957,0.732319888713823,0.8184986603108361,0.0011132574505967928,5.038098291449763e-05,119.39470138854622,11897.402812654545,0.10511424681831842,0.2883169889123175,0.041762260623701156,0.23555428258751956,
415,0.4457042868312481,0.0005913109551793595,0.00035176469025454137,0.004014749105876657,0.053021366308315124,350.7687982909645,30.566292077727564,183.84346058853544,143.25290690231913,0.2862132541362147,124.162317517138,52.22672851580105,569.7877199800542,804.088279518312,1198.548583335735,9705.73622255328,0.6714840619374491,0.8751291049988633,0.0012749791650454746,9.420785529433273e-05,65.76485176535206,6237.645940546867,0.19593174603278316,0.19422696945119916,0.07508841858005451,0.0890485791047151,
416,0.3840901122530777,0.002419553591084389,0.0003324955646036608,0.00045661449999857357,0.04444160798829132,284.3047283017385,40.00067648271122,47.644203428820965,64.11391739186114,0.32097543649852767,115.53811972757516,51.340469065402885,108.69859889052772,667.5629017550826,311.6067399680989,6960.319763546997,0.6215485292600664,0.686710649362622,0.0023819424511021033,8.623392275047797e-05,81.7503105632994,4949.606611003872,0.055655604697007005,0.09154189992154152,0.022348519415327246,0.4463638637130465,
417,0.31582393034294604,0.008494289759445408,0.0006400226110327061,0.007058456352639294,0.06571302766093343,88.43321673537427,31.57827978676709,88.09767211164996,52.58653081844485,0.2315759563653308,22.123631721366717,67.04417472893935,229.57902386653024,183.49190043934635,502.58995279479717,37024.598717637455,0.5497153317539273,0.5975230153093736,0.0025135657619955744,8.72903000414469e-05,88.02147630578585,3762.9331373066348,0.030595736362508487,0.2568118082348535,0.3439127031087778,0.052855821950914095,
418,0.49555000553332806,0.00475998097468533,0.0005105139048990396,4.3314176872467084e-05,0.06116406393389694,105.20100402665072,55.21180611695058,353.61081052512304,137.89981971241747,0.4177451115728066,346.2108473404849,86.74528458689288,1190.6897958968457,1434.4925782869295,1077.1338684769307,30509.56216254069,0.6053081131387194,0.6406001966931536,0.0018560464728924213,3.164486424435653e-05,117.21022074575144,12253.50481336881,0.08129116204348925,0.10032164498668873,0.20766786096750237,0.11516932646899157,
419,0.4538259355874336,0.004649267831348243,0.00019514971680624038,0.009236900490378843,0.07412545754213025,67.28274961651742,75.44838516056176,310.1065046973363,114.53013851588827,0.6460643898075875,163.8638726651009,33.536220656706135,410.10457651274623,1644.8528179463683,1439.2781269607653,3619.791400400717,0.6724547317635511,0.6881711010547609,0.002165182138341099,0.00011655717535979997,96.84673399208965,3970.273916974244,0.12932976539234803,0.035336422505605765,0.18853137202957312,0.1929765044850394,
420,0.5042111869602106,0.0047247604772115105,0.0008278030013088135,0.001921452935116294,0.03474083946765329,273.3770104504487,61.20492619263642,267.59369879563616,50.08690917334026,0.9190039487692416,79.81780510584753,25.55172723485967,622.4470504645169,732.9137692763683,1800.4071896717019,44706.04671207752,0.6332418961864944,0.8689328653569988,0.0011147725258309987,8.973416962611406e-05,74.45214063487529,6131.941685202822,0.1258809205467086,0.12414420320998037,0.035896732837100216,0.20986695644600015,
421,0.4719791968198581,0.0018700057309792464,4.1778347802767197e-05,0.003782849567829884,0.05047237156603626,132.01411283523103,80.98872194069614,271.033543129926,25.895006669747495,0.8073638085919237,202.14888889847884,35.59418863989843,342.00187713025736,375.40278703352743,1244.6942281173983,87264.79094003187,0.5965685449682244,0.8743999235743811,0.0007026240562518673,0.00010782237933899763,106.64174415097122,4837.951947684635,0.13205865568913008,0.1206680095777839,0.03276685672948412,0.2425272811837439,
422,0.4867012924452576,0.00832231566424803,0.000186798480193578,0.0002552675222964086,0.06081054228199961,233.98257870988496,65.4099365160915,227.0899552964812,40.97711436548966,0.2870945501318956,203.9498409794395,26.06008442213518,368.8017958370906,1854.235638532873,1108.304539973157,55466.05634200735,0.6725590058776167,0.8037163790394328,0.0016987137927095557,0.00011792765314534262,77.71310125923569,4583.714459475504,0.08543166599776231,0.31217670639733114,0.004084452972958385,0.1116058821866906,
423,0.39889971405930885,0.0013235430300698049,0.0007605215598898488,0.006236477376073642,0.018743481024570154,265.44391448495725,80.90055414757829,106.06624388701877,23.272609822358696,0.4376799948196009,314.76498852489453,96.94499192957981,1723.9445594679878,262.3784672927455,283.27652411004124,49336.29406610018,0.7181109803193849,0.5516745250240507,0.0020701034143285934,0.00011490009656197616,155.52239762937236,3447.8955704668597,0.2287425489310068,0.025807567356247417,0.21133140957924346,0.13521876007419342,
424,0.4791632294521605,0.002785021111514866,0.0006327031245464663,0.008150624308217322,0.062455345301641804,91.71877403718625,70.34477985617437,143.53501369464905,116.28393138678622,0.2657764155168327,17.326284012475266,21.3247699189887,749.2812973194497,743.526008141958,1596.891556221695,29063.81276319139,0.598281700840266,0.8138030281141786,0.0008799384061466146,9.99072420333701e-05,126.59777122240455,4873.355023117195,0.01997526926604784,0.23173264727046838,0.16564039478352516,0.10348845922779806,
425,0.5644387418111756,0.004235213702261576,0.0009428334830782672,0.006310449991611135,0.04784483635338509,232.55809978110116,52.496060459905195,332.6406150838101,133.07406700102842,0.5754791629677155,261.9377581055937,29.11309546615009,280.71386189351324,1609.8818081174616,1536.1043272620652,87924.07951028875,0.6350436612546149,0.6430467277031102,0.0021853823245432716,0.00011460320336659979,103.72597526321029,3563.275164413045,0.23421732654208782,0.03801693422770914,0.16035998861547715,0.0029670088035503106,
426,0.41476088088202084,0.002407490644400589,0.0007076697270586021,0.0004121928913352928,0.06407011237262482,330.24988435206757,89.2657278888304,191.9216412553648,121.49395792995594,0.4728977623534987,240.17774233109074,65.65288307653,1259.0444291972813,1197.7426056954441,1266.6667982476993,42605.64126064615,0.5616876582361661,0.7550094182545921,0.0021647046401112677,0.00012271587165952038,63.56903551674421,3455.783399088715,0.08297400617866406,0.027396264460445817,0.21559591438576384,0.2592729340931055,
427,0.5914755173629351,0.002168544131474035,8.122252165455547e-05,0.00366428747051395,0.07119217476070035,39.30438707306401,14.272094177092074,77.49992218839718,97.56731995294338,0.724587944941461,346.2004164743038,42.963833246825395,888.7147586852033,927.1994225875494,261.47555611059045,20306.61270251253,0.6372430366442414,0.6723250384012626,0.0022005020293840508,8.641292905828417e-05,94.89134060008702,4957.9901266140905,0.055123872920817524,0.10867194477959652,0.014266145726773198,0.2304625192098776,
428,0.5554495495870586,0.009485039773082522,0.00011430697592218233,0.007452837456506282,0.03678983252712474,213.0194641119854,98.82139351949847,324.2102229803455,143.6201491539764,0.28725642904723137,358.5051472826683,65.56486959853152,1163.5667556347687,1239.413150634567,448.5812691112809,12215.931205878056,0.5540070518885333,0.7198900174255404,0.0011252787278781353,7.907778499528038e-05,137.90619320001107,5043.441040511081,0.03899750072089564,0.23093571129943025,0.10293597959758125,0.07168125879503424,
429,0.3831827993590369,0.0020530707575034707,0.000531500485280573,0.0016053215908552287,0.07062397515776248,46.819933322929046,25.78265326321078,361.54742586459605,85.64125250539112,0.9784158238236089,311.2206092134043,61.203593156806434,89.98924314584613,1524.4048379906133,889.7912403895989,63451.66691216813,0.7091845605246623,0.6389005096158802,0.0011841809400431119,9.43467591466457e-05,216.25595779680282,4802.479504639453,0.34842008139708514,0.023351270513439933,0.01201490861044781,0.2330309401199903,
430,0.6323957529638156,0.0004190572430748224,0.00019519779096211095,0.0029033791084796183,0.05758866425727453,215.31084441125424,21.458077155326073,218.6048749721461,28.38968383263379,0.9156954338212012,377.24236645396786,83.08274957590771,1439.0635738344838,281.40559964079483,1263.9965051719564,59305.73262156709,0.551958310720376,0.5089482115033823,0.001551385669377067,0.00011511217944529718,174.70840488274212,2440.38638152151,0.03647851146519831,0.21233850345745833,0.06680148144326749,0.05198575067026037,
431,0.46231337456130994,0.009598062957521272,5.005586521263723e-05,0.00493701561689379,0.05594304187672576,106.71837727348937,98.11426412057823,293.8995238203704,70.07947619917087,0.3920090551000473,260.642748378795,25.72316074419802,431.9970880096422,338.877742830068,1567.4074550096343,56232.82827572423,0.6003197040628998,0.6263350788757502,0.0011095478056238858,9.20827184282106e-05,202.17102294377014,4083.299185916638,0.05625276741334453,0.2567791276815542,0.09169457576416791,0.13296015457962337,
432,0.3218144027297556,0.00919628152738257,0.0007313231581804304,0.004555110293588793,0.04799827179039491,170.04545348350814,98.0553338017132,28.833188998104784,93.10382407675417,0.9110857068409378,132.04934255506356,73.17246860129765,655.1375054302237,712.1109287201106,1490.1718405672643,25832.27818150741,0.5393330223638427,0.5102637573428934,0.0008402049499287953,5.984404437629869e-05,314.36487958771704,4598.654675142032,0.21584949754182461,0.27085668894084997,0.07623224145820816,0.11524716932936169,
433,0.41755404264110896,0.006299289905655764,0.0009873440500755117,0.001360829880645206,0.07929059600231994,258.4774923792751,74.79151357889899,285.13044971309046,144.36994169619484,0.3769683672995767,78.91033448956716,48.1785156545598,601.1625566627761,580.3866842990872,1218.5207252670914,40866.28196196629,0.5452589616732716,0.89430424784531,0.0018734679418278628,9.420689477909439e-05,30.76196543662928,5176.132880120576,0.20084664827004767,0.28075768950473473,0.04271661557313729,0.05812500401097142,
434,0.6884463672509883,0.006848200955681781,0.0009589102689224425,0.004720192578032698,0.07134783094216052,40.48592832521721,71.74284561512269,25.63461560911048,134.38561893300172,0.8988117164525818,69.14722589504282,50.260923510584675,1448.046480789947,1458.952273603078,1963.977611068285,13432.274380088853,0.6722935671536403,0.8471084148604981,0.0008855697096042535,9.502028253665143e-05,116.06994689005846,5993.515518886814,0.14988252147928038,0.13950772225034003,0.00488278898415177,0.01728060003523954,
435,0.49889700540319304,0.009457500080984069,0.0005595230932537868,0.0032237740324208746,0.03795240862997831,131.79697829042323,43.54578432429281,195.59457527871984,105.4447624182753,0.43139643978568765,37.658962055769145,56.00499142973419,72.63675658914198,125.02107998019436,370.56725876324253,82525.17156495347,0.5068711298263052,0.6322395900937908,0.0009781283180353886,0.0001351127001879948,190.57533764992291,2371.8273330772654,0.291139346108767,0.0964154913162253,0.0698913131744833,0.04365684399733125,
436,0.5902265769019543,0.0039883403868497605,0.00048725722001562394,0.005818020446971239,0.06895651913386511,9.182709175464582,67.18729156798258,345.87846582020273,124.18956894560223,0.8734654184619738,90.91704001769608,37.81723098614225,1415.8729571206961,529.31180920639,178.14211934173252,79822.19653048695,0.6959162407097554,0.7991535741311211,0.0016632804777804435,0.0001255959142719885,84.03410700592076,4428.041742303162,0.014090211678350924,0.18120982405374664,0.05059144828683504,0.16388193907911303,|NEE| >30
437,0.5247227818160889,0.005565901696336291,0.00045951709306145047,0.008876527286564363,0.07305068179397643,360.29544372669716,73.03983625197418,137.72122974106765,100.6378050305991,0.7501260464591661,241.56993551412842,96.36304629951329,1763.132333274563,250.11357661640588,1729.1915178258985,6713.190658161154,0.679558706233748,0.8196579789292373,0.0014274128864012877,0.00011941454562473049,85.85672140553561,4664.471256841315,0.10291296125947867,0.017405521843973974,0.18560485613496236,0.16935387894549606,
438,0.3095997517243862,0.006812939629971981,8.964621988503481e-05,0.0022590670640784353,0.026256729432438265,52.57867679878434,71.96237467129711,293.6745822604545,31.520452145363706,0.6443897230371056,228.03013233712753,66.47579831128854,1595.3534357202986,1987.5273632203669,246.02667208549303,33921.309422110164,0.6063605135250182,0.6922824941744674,0.0011364852730824273,0.00010874728760042777,164.17964163049461,3860.0757585273254,0.13939487712800233,0.4051350822797767,0.07318847836217159,0.07268181050566329,
439,0.42479462483610925,0.002726528783973439,0.0006815977969863642,0.0008502326189807385,0.05610817456455326,215.15705742286653,43.64334178201721,34.72187666538,24.455081533522463,0.41127243539161457,134.45530841168016,38.605869301009285,1749.9656519669622,213.69746380310082,1499.236982126177,4966.486074256107,0.5235728256973696,0.8158795607329011,0.0019493201556693386,0.00013070140246190735,49.45337397520257,3268.3074473217853,0.05116491586707055,0.16849777776607633,0.12083378624291415,0.23470889528782976,
440,0.3969673840316732,0.005871587860699778,0.0003160037983733683,0.0003870291575773311,0.0584959609210669,68.7092114765249,65.96968629736077,211.6184784128882,60.08552818456389,0.6112134528843778,39.74497098925077,40.0223774802435,421.8205606115095,432.8950190294269,514.8327085269451,71210.807369524,0.7135950574012859,0.628435486206807,0.002032171383157379,0.00010087496917074166,130.47452726973103,4445.587052360874,0.04420388294727384,0.25618981559390686,0.05365721154212651,0.24898170588501964,
441,0.6823103222568074,0.0023373652132081526,0.0009126904246791801,0.00716715375106634,0.04124680567976263,16.967821918425265,97.95697353174288,110.38924850895187,56.79222085503367,0.911226890161929,169.0414809090152,38.073443107892636,1701.9423011008696,1098.8036753958236,196.50022309187983,47231.73168628952,0.5103111321029845,0.5740685384979207,0.001932304854468362,8.593213979503993e-05,112.48616687722742,3409.1268585224875,0.06750634122146691,0.13612034336070036,0.10737800956781218,0.006684983593213168,
442,0.5720525852081786,0.009891786924800437,0.0004364779936445726,0.0017104382684493657,0.022906787136910606,138.18218342694118,48.73703054585696,189.07545931089973,71.4799866798725,0.2514819683056019,69.1314231248135,20.212015057867575,723.8795958972679,1868.3762015816753,941.5365051887757,25426.173011318577,0.49695963085006356,0.5526021048277927,0.0016674964465444048,9.92451293459462e-05,133.33683156484904,2767.097386360606,0.07322277660811494,0.2510765245939324,0.0506885746857357,0.052959538904038296,
443,0.6279018413390501,0.004944186720912047,0.00020299873569367923,0.009005678334161046,0.07429365262380047,68.17220528302349,46.365524523325476,360.6780445681627,92.11551318592977,0.8231218313638646,280.16326195195865,33.48025111701736,1963.5512327059919,523.1768260605144,1131.4098124941054,65452.90283775792,0.6720297682278887,0.6197917457847578,0.0008712561131123406,9.242057072514726e-05,293.2676868640272,4506.772680597139,0.07408902322701398,0.08766296887959947,0.07398125779574188,0.1363649087585945,
444,0.3619256577854786,0.004777379280270413,0.00026103917246114933,0.0006715562147943707,0.0218371797680384,111.20995397788181,90.95525131070931,191.36676800990867,37.830769538000524,0.6237368751194402,63.911281703726765,83.6888355905775,920.5309706623427,1961.2248905881047,547.2222097324437,6205.719954811246,0.6023923678675296,0.7686175387949743,0.0021834996398278337,7.016061284231213e-05,63.83469277755522,6599.277292800211,0.11019628895565979,0.16900394286607126,0.21976777843266543,0.1391063319601249,
445,0.3636295080212548,0.009500238989576217,0.00040742910399625015,0.0013793288505688235,0.05905246644346346,259.91623357629476,28.11252597717099,349.8834618174784,114.60432247674667,0.5716678705251599,350.2444943204436,29.806248920369423,1340.480726643393,1567.2535196806975,506.1162220252838,38445.368105004905,0.5852813179800775,0.6341642263271521,0.0026914517443353777,8.44282418193006e-05,79.55440562148344,4396.212288714535,0.31401922967834733,0.035906638368241324,0.252889479779949,0.03355514415220752,
446,0.5256370582288308,0.0008810769101687472,0.0005323890663692847,0.0071194382949123875,0.0374780445647509,215.6826326870013,17.18301409226143,103.42212985407124,77.38873050210503,0.9057205060352739,123.94849904457416,79.8073266902847,1344.937281934715,801.8616838090716,165.06185792956353,60404.63110811179,0.6321678132953946,0.6251755763350693,0.002167998808949737,0.00011151900101536802,109.29523360428162,3543.933082425707,0.09081438786790055,0.20687721581179466,0.05862527066550206,0.11804606742597196,
447,0.4963280324059627,0.0003394792083948848,0.0003559479135026038,0.004908874995136987,0.01979835393237989,130.16851836646367,39.06363915298601,133.75139273700503,102.14655210416626,0.89386310681051,23.123291667078135,28.77518223009911,881.0604216770377,653.5135114315585,958.3697037071967,85713.9905790749,0.714200928755776,0.8357181714668146,0.0020285940202633243,6.602803360970562e-05,57.838203871303904,9039.655758458668,0.10379265701372402,0.028483280717834337,0.24207747853873374,0.12931855132374523,
448,0.554379434204531,0.007191161933818543,0.00013548324225819535,0.005278445392661908,0.07106744871370582,140.07465542640793,77.64865656396556,220.56656163706765,108.87558822456096,0.18021805052279372,245.42511230995683,52.863349276785684,1106.348102309554,1511.1695455270535,1688.0854203077913,81132.67227580349,0.5951287741865302,0.7955314733389023,0.0025266246862458144,7.518211096628866e-05,48.16113144700996,6297.291529460717,0.025990995804588142,0.12044505564970306,0.2356969715939586,0.06348754274721918,
449,0.650925683875929,0.006240375172071038,0.000609714990144775,0.005036999164036002,0.0565352290156555,5.17778558544909,74.14288627243562,15.516379461775019,145.3858050552887,0.9876867546499578,225.09783199113858,95.28912105721598,597.8547111072461,805.3253939687696,1720.2131400347016,71276.13599140444,0.6952465562648055,0.8809571272012863,0.0022504955718814536,0.00011941984763221282,36.775965434130015,5128.815863087878,0.09135618365886607,0.014977910155431219,0.20698275569597324,0.03575746661380048,
450,0.5407355367624254,0.004198216139844137,0.0008425216734530986,0.008668159053857746,0.06528361990108324,15.239580141569677,34.05743037844309,251.38267710888493,89.72657034701733,0.5815970338759685,133.49742233358558,29.610712038006707,174.25458182333554,1244.5593542590045,1022.3815530505317,42335.67434217398,0.6425586427337319,0.8629079321004053,0.0007503785939488411,0.00012319311052511986,117.39366473069983,4500.81134643928,0.00909015722572131,0.09442286775388846,0.048836264350726265,0.30691517390723866,
451,0.5980017023130064,0.0030227820797630424,0.0004519419402498002,0.0037883294955998715,0.032226586867659876,356.6001470177835,42.499430981238135,105.22572118028924,36.84122561568881,0.9805017461771469,290.56416548503086,29.84714072057469,1216.545737644256,217.79337109328537,1250.8347421112817,63051.99811270336,0.6680993745658312,0.6689228821949804,0.0013291554503232403,3.9024050475990966e-05,166.41576068833734,11452.090538428174,0.034350238133096726,0.27633584760036295,0.03713094336383803,0.0541812685896959,
452,0.45884315520250896,0.00930982343959632,9.220586366371166e-05,0.0009427493014076672,0.05390257885855432,39.138093136468406,66.07793145978712,102.30261532037939,24.649712244967823,0.4229872867359351,236.2138849748863,30.208249312315125,387.37738771693387,402.2005104348979,381.44499387167497,81919.78418520158,0.7242888549800376,0.6024767952788812,0.002713014656636338,2.756118018118202e-05,106.12608600221367,15832.67571765749,0.19202738016274945,0.14456999634710177,0.139814678525656,0.06474478976198376,
453,0.5273236786976956,0.000996620936839138,0.0004380362246176051,0.003677171435121189,0.06214441598676698,122.43497841292543,27.234619380544597,355.69496222778344,83.29269042340592,0.5766594859947671,198.25622258935496,12.572614381034839,685.7054065117698,1905.9607701270318,202.34843359952026,72966.41400179754,0.5363626606354759,0.7304680409701765,0.0022426625959683605,0.00013031419455010264,64.46216159818977,3006.547240049983,0.247818440200132,0.009607861538130617,0.007156704947756736,0.20809331461628502,
454,0.5564387355115928,0.0014258523773093318,0.0003088492437677618,0.0017430158401820406,0.062431054956579204,204.1812235963539,47.21452355501506,78.39126845722022,149.1577307147011,0.8789661220129499,298.7410616477152,70.91563017826968,1865.7336679028886,1480.2562848383277,171.83044644877,41449.79723438266,0.6442069539356399,0.5933403319039737,0.0011860248730738402,0.00013673985043359443,220.88321418897368,2795.3370334323017,0.11946734699899039,0.08035574837405551,0.07853872959744349,0.16519943951791774,
455,0.558662807318979,0.00590319867177019,9.972114554200572e-05,0.0046302691815957,0.07328654719254184,214.95088633288998,87.79891321338596,185.65928718474987,61.66579944181796,0.4112831462679616,274.90833975284306,14.137357662460403,1512.7240682765084,837.3258509080147,1127.6051787328395,84789.02088833528,0.534555605227269,0.7713233656643089,0.000929898687760244,0.00012364686004321673,131.45558572953647,3334.6194833779637,0.23863643478404814,0.033999027776780766,0.032153270290722666,0.13654845982946937,
