draw,f_auto,theta_roo,theta_woo,theta_lit,theta_som,theta_min,temperature_exponent,d_onset,cr_onset,d_fall,cr_fall,c_lf,lma,ceff,c_lab_0,c_fol_0,c_roo_0,c_woo_0,c_lit_0,c_som_0,f_lab,f_fol,f_roo,f_woo,failure_reason
573,0.5726355157387171,0.0037162405578224727,0.00040278594548674935,0.0077528891794647,0.000872566869787931,0.007111331361640672,0.06176196295599155,108.2160239377952,53.166739627358375,102.52099875323482,54.963888218738674,0.4176385271128809,233.15445584198855,55.606878992893286,345.1308074726337,526.873505995877,1786.0953430928741,43622.58766118296,1400.0278283903035,177655.98047041832,0.09220831178166981,0.18862762056765162,0.13521227790880866,0.0113162740031529,|NEE| >30
574,0.33032733759010796,0.0049015646675441655,2.908590028695423e-05,0.0012932122011373645,0.00023566497487808512,0.009383302992536924,0.04284626551104408,176.69027519128502,78.31339406970031,190.5005351054998,76.51522064681117,0.5970553234421703,378.80378767575274,19.120414115197946,1472.4592914415973,1319.0758551670172,160.50991680467757,71636.32578668697,905.6845783418577,192831.86623108,0.1871610278530996,0.03418525442532052,0.015451218216468507,0.43287516191500347,|NEE| >30
575,0.36071023317957357,0.004422924535651956,0.0007087559500857574,0.0023264178005035444,0.0005357933747634608,0.008197995442803405,0.07814404722569053,343.3082700930205,49.17927145417598,160.96107890994273,44.77282459973158,0.6388300410540562,107.40101652929609,30.365758159917288,769.079890080807,175.8036064320176,1902.8149518793991,96262.1007812804,1263.6257404894086,94234.53690662749,0.10733480731160125,0.052519420871036074,0.17128153420124917,0.30815400443654,|NEE| >30
576,0.6369813851373327,0.00821818767155086,0.0008169812259152896,0.0044392290130311676,0.00037959397172677983,0.00025146386769985457,0.030646391329180248,56.081624202043784,63.82814333978666,131.07936648876546,132.19131857509558,0.137700558512741,221.84342202350626,78.1099025765991,988.9821972047371,1532.0354567556058,1748.2694481228007,45442.93191120146,355.4065694773504,88895.57187547468,0.1817508248076301,0.09709677956583733,0.02198093536667639,0.06219007512252338,|NEE| >30
578,0.5781587222665769,0.009677794660297707,0.0007354303828885489,0.004018674652296697,0.0009385431470126929,0.0027668362970810524,0.03791366765315375,235.67331327514634,70.64940284415249,52.2468747881026,36.61491750232192,0.343263055926921,197.8755445838775,49.705348741195436,461.42516541693766,418.7513498852965,173.57838484965913,82702.3109149882,918.6777316120275,11773.556655923885,0.03420919769486093,0.21056406084922283,0.13620230296220728,0.04086571622713199,|NEE| >30
579,0.319821712739947,0.009554394253490956,0.0006192799369888455,0.005481712591343422,0.0009059232289442808,0.0016012100076233295,0.020582366018705053,34.64524823130444,67.64435419375508,193.74387728370584,122.09291742906217,0.8947953246763879,215.24845111206147,62.79764097353947,1969.816955723082,591.3297612644171,646.5329160069043,53943.58420272309,1741.9346842654736,57366.20882326612,0.22457052525205004,0.08962653386201218,0.3348455558275255,0.031135672318465347,|NEE| >30
580,0.31578436539171434,0.0017476396409430207,4.258349786941031e-05,0.0005993337553303104,0.0005389711173706544,0.006905548452880939,0.07699472907127891,46.5250350427577,70.947707708039,209.60251756146485,101.20698055404509,0.4338926472857744,54.151135118583454,22.447378331779554,1642.973660303054,1572.0176696938602,172.73524757101154,48833.766656775595,732.1034883924046,107508.64574809937,0.05042786235308167,0.09136932943745181,0.13221945317450923,0.4101989896432429,|NEE| >30
581,0.3128580071976239,0.008384267774160771,0.0003985140747224737,0.0020186280676632164,4.64672036608176e-05,0.001368861964736307,0.0773379371216164,10.744457246149839,37.78748623840639,109.85766893269724,114.95074873730077,0.27707951202833725,214.7035463285382,10.278589905428877,1225.5213081396614,913.3762304371621,1933.7204526490232,29620.838610309933,1476.6777571929902,164178.52931718278,0.2811721554520783,0.034271245674011394,0.26253873761584023,0.10915985406044611,|NEE| >30
582,0.5371176906997215,0.0055457134024378164,0.00033712541706794796,0.007652470127550743,0.0007296480508485745,0.00840117205876348,0.06364064871258088,32.49828139116167,15.832259155860259,316.46935029443273,130.97752305553473,0.6473443238398189,173.05582095548166,13.441824512249656,1914.7966578937112,562.3292423832675,662.5081502506447,17099.001304735815,340.88425108121714,81457.96398492467,0.08141162204617652,0.16059166960951535,0.02411814153422194,0.19676087611036475,|NEE| >30
583,0.6344050052780127,0.008841816074939807,0.0008958193827725238,0.006007428617283489,0.0009369588619183825,0.0044234337009526675,0.07673029469611788,47.824875356538826,95.81797072129706,336.6188207008287,121.43722144525037,0.8137380175381361,296.85136902781505,35.41076686497151,616.6744062803249,410.48124684287285,1524.5282439469054,45156.70728884196,1463.941779198591,12054.18470362719,0.008889399638383732,0.14653957488617,0.016180986241208055,0.19398503395622552,|NEE| >30
584,0.602622737326054,0.007176241135194389,0.0006870983473133878,0.006529625360537499,0.0002113739261819231,0.006659030289800684,0.060721575764993846,303.84479865266655,94.31884579592537,251.9554749036376,107.34483921932998,0.23214932477841532,390.94475773301036,57.539317265793095,461.20345419653995,594.6576341096692,590.5229348829495,68899.05091617405,251.96533102980857,35707.738256930425,0.04497464123005194,0.05248209017610808,0.15209917343384455,0.14782135783394143,|NEE| >30
586,0.3255760617504258,0.00280467803268351,0.0009614642045552035,0.009237269063094446,0.0002678117748678954,0.0027548974112629387,0.0331718952340758,225.49552009082365,54.91947312885832,30.432501371867673,43.146602427000076,0.9433662887071037,390.46956533506176,95.52216623950946,1144.726278657948,1850.52444684882,652.242552981654,27217.489852182138,1295.8735561796207,83154.01429318698,0.12879130461387514,0.32430410102737434,0.01481393763864119,0.2065145949696835,|NEE| >30
587,0.5928991342301912,0.003831904165800203,0.0007919148629691054,0.004278394092959625,0.0003595517055906886,0.00267468705515783,0.0639625194756874,343.9972409033578,91.06048398259097,232.9525560509438,146.15873292910567,0.8564692987522499,329.09334613754106,94.9263169249604,852.4594826594621,1161.5371763804499,1550.2974024720322,84275.01926144466,1390.799091842932,8124.12899497946,0.1030282766674392,0.07422381416959425,0.08347809657083113,0.14637067836194415,|NEE| >30
588,0.4184586980359672,0.002268764817929826,0.0001837672613903287,0.008822201807893183,0.0006464027902947074,0.009799707855401924,0.04598220614110072,206.2880843411589,81.91788746851488,155.16209656405672,87.57228132569378,0.9350365852792074,307.3863489620596,88.76351353970969,232.80837071242803,1721.31205461506,898.7165772065316,59932.04531227158,1046.795718994479,134164.78493046903,0.06921783847331651,0.03460468927072594,0.08924085534111452,0.3884779188788758,|NEE| >30
589,0.5729186483122323,0.0029843585329315456,0.0009300162607676803,0.0010972622661558815,0.0007421770731301844,0.0030258046771040248,0.03203357230718623,211.18805128143836,84.33081053062867,54.19049811146469,97.14226562604088,0.2613603239434348,209.27480085056612,83.43768065436083,627.2971937303673,501.82090241962084,412.6906496768442,17299.66649175671,1314.5676089637782,145778.18723124778,0.08859081184211812,0.24670013928137696,0.00019540335245369958,0.09159499721181898,|NEE| >30
591,0.4157283098088418,0.0057276908575771696,0.000841455237972196,0.004527996653272022,0.00042610696625373885,0.0025987089304229227,0.025237869508313422,253.2615730056936,14.434740368557902,84.29818147904676,135.30116758342226,0.49408602924118905,161.17813819862596,85.80174711332468,1991.9455695106346,1728.437222978492,929.2517971523242,50459.62315605697,1694.9891951073103,93019.68514888379,0.1832967292188962,0.06367218399054922,0.19872558132547158,0.13857719565624121,|NEE| >30
594,0.6355307438210983,0.008610734544703263,0.0005788516183234443,0.004517074035893998,0.0008023375223328953,0.0025104916527025735,0.06647297898741061,32.29989217248434,48.15626649668582,74.73470953609379,136.18591789008752,0.534098616447314,373.3469900895913,40.08976655844751,482.84496663217277,291.8103786702538,1125.7867962999221,86153.96815052525,524.241519628881,56591.021200014744,0.1344350550985343,0.07507751537470467,0.08082797053176773,0.07412871517389502,|NEE| >30
595,0.6325613364179754,0.0002704195950437819,0.00011530843005636862,0.00643824487274608,0.0005607244835919388,4.495307331905388e-05,0.06885918392436408,336.94156782648787,57.89099802190201,110.74487351464374,30.141225445429722,0.13703027018934455,221.33643397410475,35.88319354002891,91.40148045414972,39.05858630859936,188.1893921889297,18555.136008898546,1788.3835237385229,138124.55720243804,0.0654862364741933,0.13713804929712403,0.13103079549308297,0.033783582317624315,|NEE| >30
596,0.4503230831244894,0.0097466783327361,0.0007417910180512405,0.0032998857798542947,0.0005334146617906927,0.009734615871589745,0.05721014216610265,315.59616031405034,15.257503955807552,147.53938022537082,146.80199973122717,0.4850805975016529,69.377284133546,80.18679951102604,1988.5134109283028,1429.2702425110572,939.299408206448,41524.02689437614,805.5254683825481,111231.47521990942,0.14821655139420753,0.17516848123097004,0.015218847417454318,0.21107303683287876,|NEE| >30
597,0.4609785247078083,0.00853341934469682,0.0008823668569916768,0.0012712818106329668,0.0002876466393112951,0.004768517426314315,0.03654051680574193,111.90033565745446,37.22198530620649,158.91171365650243,129.5737781127424,0.8876333531412219,296.8822883916771,90.6652183640338,1581.686383882024,885.2789452718644,1082.2104802365504,85813.95564156192,423.8684006955559,157070.73128431666,0.0061175673310436985,0.40704557522938734,0.07912344323989298,0.046734889491867694,|NEE| >30
599,0.5629715157359425,0.009575454723055354,0.0004539528851015779,0.003933829427653734,6.885643360146836e-05,0.00821255666383588,0.0782309888330071,211.53779983511015,65.28573220970324,86.57669662477183,81.16085683942217,0.7795464215093912,314.3652445929715,84.83873476312473,1814.0759409183509,623.5207414430479,301.8308058790854,39844.883616997526,982.0721695926951,55022.06833176742,0.008824954938998139,0.08232479832999018,0.09020205246634441,0.2556766785287247,|NEE| >30
600,0.31167823846215365,0.008800033292839854,0.0007846031435212122,0.0007746904718478745,0.0007197788429051389,0.008170435661314247,0.04752977392759228,280.8872672222094,71.42157524553105,360.0358857089816,144.9873720772756,0.6997720426285605,81.08461545590723,34.735182603558414,609.3771424252769,326.9442224292777,350.8681778609558,68574.45230184992,368.51400752801607,141240.2663658763,0.14272244925565092,0.066482466014826,0.33679260877310246,0.14232423749426693,|NEE| >30
604,0.43143753999447093,0.0008440273550469952,0.0002542128839471022,0.0019039756369243984,0.0006810892881768388,0.006819525844086738,0.07773213537375855,149.6103703945978,45.57512574296087,115.46185778381164,106.7299624138317,0.5913748216875296,116.41904105324753,57.93411943015585,870.6491386822787,344.53055522646554,959.9246185764616,72559.03838806566,1330.006849198423,33968.987315004546,0.04325689099786967,0.26918849014329604,0.19622575009105997,0.059891328773303415,|NEE| >30
605,0.3852834200461739,0.0024880710577674433,0.0008955611209011796,0.004620930525111901,0.00034167720736282155,0.006687453004879832,0.07517269684681356,17.559818285288763,67.88722589018407,256.49073802178816,117.75579530764318,0.4301784770785462,76.82628002877468,88.70268194562193,739.6721885845919,1085.5330974487101,55.99901721060884,24508.828107410933,830.3489049376578,21450.41131787675,0.002439684286707019,0.312175962113737,0.11280369764542737,0.18729723590795466,|NEE| >30
606,0.610538697233586,0.007395166759991062,0.0008737512917099639,0.004304594872258723,0.0007123742872887224,0.00991621845618092,0.037321222329967624,352.00623616621107,62.23912622771551,263.6830469051881,96.58926094927656,0.14950041639536893,348.8623573020979,90.08545351974253,1870.0650691735532,1487.6583066274782,528.0971259471764,58979.36822664237,1407.7508477270874,18098.666605533508,0.202344041424596,0.04873748230585958,0.009948170149791857,0.1284316088861666,|NEE| >30
607,0.5208243881746342,0.006020562728090732,0.0006777276023502282,0.002169664290301198,0.0007947550412406338,0.005100453125373653,0.061257946237255514,110.61657311752789,40.61422401079369,355.52688615467764,145.540283679104,0.27457311052508365,37.36991944548169,72.93028055799914,738.8163174175419,76.45359267157717,628.2524378588458,65074.0146922351,682.8174877840352,81906.3055802718,0.09199243839263734,0.14945938284109864,0.15885692026410528,0.07886687032752453,|NEE| >30
608,0.6579159918336968,0.008665284846195217,0.0008747982818032478,0.008547603240171574,0.00016084199571551847,0.005629073230358897,0.0666968699096434,322.2724562855556,15.264784165076126,67.0550194676633,77.30319506160501,0.5694774904849489,378.57441697464975,76.53056941484775,500.67325209226686,1714.479798529638,424.12374135854407,65407.34105700494,1101.0357386487574,127220.74494697935,0.1842561688730938,0.010750719265245831,0.015020095092584005,0.1320570249353796,|NEE| >30
609,0.5949842673019811,0.008621109854090902,0.0009341290135594242,0.0011503505336591402,0.0003335904571118,0.0029742472800905746,0.07503356863688501,236.89559392836364,63.61051007427227,232.47453336463332,105.17452746143002,0.8304916190193297,141.51117487303387,40.2329818081205,1055.5544672222711,1734.007996826361,287.1280537021203,89131.77832809623,1249.0342469909672,151275.00994062246,0.14235638496977251,0.05145285817704076,8.673200829524395e-05,0.21111975754291046,|NEE| >30
612,0.49841383934091266,0.005567520693107407,0.0004980005979084701,0.0034507796802469943,0.00033632707788245925,0.00020582652588488004,0.07126392740711511,221.483709127552,42.319243722143085,325.64529268126546,127.41899452873116,0.7329922879445697,282.4806457704671,79.50405910431148,1699.8406887822775,1674.1802615339827,73.542496976163,68534.48299447616,1496.1483763894691,106545.3995346579,0.017929463296103437,0.09317344750189901,0.05575961097035392,0.334723638890731,|NEE| >30
613,0.4191003647060209,0.0002942880638910705,0.0004960850188370607,0.001947162870646555,0.000905314617149891,0.002428709510644191,0.021713083811797557,11.558563642053935,14.348176157570439,157.35481711136498,65.72134175930245,0.8445333746626074,119.27352094474482,30.6137459971123,1154.6795449728907,1671.6020609533832,1806.4273079350273,45479.46175917342,1977.490267292283,178425.05831019094,0.10795767185359438,0.31494843758092594,0.07274132599238961,0.0852521998670691,|NEE| >30
614,0.5329605618085066,0.009205346149136043,0.00038578191614088453,0.004648679911552147,0.00043362165788030625,0.002087297151453043,0.02611037349902456,250.06367241763758,89.6244828357412,283.84602873032696,128.24411744929972,0.22834083149003587,97.20170630781782,82.3663946832599,1239.850118219859,219.60904920597162,539.5131292304541,71050.28778188273,995.6436410264998,103617.58712309858,0.009942630640923452,0.13166841716877695,0.11952101645084134,0.20590737393095163,|NEE| >30
615,0.5386729092928534,0.0031261472366434675,0.0002493676264355339,0.00823439187655598,0.00026214144197052146,0.003463197533394323,0.05544827527059788,19.18736673602947,90.41201983334328,274.14031167009523,74.17657567467441,0.3901750760434928,138.19009262202235,83.83440015675913,1105.0348913139887,1444.632456003863,1858.7509551538312,51810.31074184903,994.6152000523724,142325.5366802585,0.11816672584298653,0.1864606037025309,0.03157687176423634,0.12512288939739283,|NEE| >30
616,0.681962778830658,0.004269332831112894,0.0008361807086496378,0.009124756979650065,0.0009163692636120891,0.001772700985460655,0.0238262922579336,281.7546007465502,89.94776119868406,145.39730870163058,53.03147195421798,0.30200710441333084,222.04496601774198,50.695994939249125,1270.8451716822938,1951.6835344033082,309.988040741015,29388.494724715,219.6027943303369,138496.9765629677,0.06461604178652693,0.08928454406824587,0.14807689966856138,0.016059735646007788,|NEE| >30
617,0.47114438631364686,0.008032183302047122,0.00045639709818882636,0.0005262580256562671,9.500011817192945e-05,0.001030854528533821,0.07172713789520105,307.65055434607035,51.97801272871643,161.3277148738965,131.94584740559026,0.6328547102273379,255.1612239261737,78.18821798261034,679.0770603101662,1874.4708717824774,1571.8328517659024,96114.49550569171,1728.4644453578887,138737.24409150638,0.08217248915651092,0.008371889222711083,0.43623670340939225,0.0020745318977389644,|NEE| >30
618,0.6591493755970277,0.009071126320894263,0.00029059596044357736,0.005369232147656147,0.0005482420252447512,0.004441572899089804,0.03465397021434833,273.43245659318967,16.241490933780966,210.46040680883326,78.0940170999049,0.6485243847532984,212.46129795891758,70.20696111954152,1250.1403711348441,1566.6006946136654,72.10239838145061,91280.15087219924,433.71474036766415,115628.98834419294,0.012168413898689341,0.04572299099292892,0.035749696007559034,0.24720952350379505,|NEE| >30
619,0.5951102052155259,0.005769169468456599,0.00040366437230791185,0.007256135707844859,0.0008744718031373496,0.007634368444317233,0.05170963788556175,121.51706559883664,27.825436803750307,204.77017130594183,68.33124062413064,0.13869148146445723,354.1211021124374,25.936538646236098,684.1211169890844,337.3693492313433,503.76072419467096,8699.339753343815,1196.488073233728,68326.44942888168,0.05175207799025253,0.08907806201856662,0.0469861337109389,0.217073521064716,|NEE| >30
620,0.6036066611895645,0.007361911026546063,0.00015961735820007607,0.009270836112310082,0.0008739823429363097,0.00727560873112226,0.06071779179466663,34.3056411224036,58.492315631454396,313.44765572750106,121.9610702138099,0.3737477142404152,169.2924290784904,89.37609988487331,1291.9184741180118,1816.9853577450863,1524.888639747387,75828.8391399437,630.1861150865999,106911.38223141784,0.0597655275316949,0.14090409883220748,0.18101620404067875,0.014707508405854417,|NEE| >30
621,0.5535279335466021,0.0049026525852194965,0.0005224630165260253,0.0027051921868299113,0.00037282786754091937,0.001274045574912608,0.06804585493227261,139.00942746854253,92.73276945348384,184.2980021224242,134.0985609277487,0.817352298647091,319.7430624130525,65.06184711559814,666.4128106485521,782.9958745390081,135.68644913178463,63722.605574243,355.2047626225493,69875.61540620594,0.3104461352933806,0.01028125603253779,0.0939314482241612,0.03181322690331823,|NEE| >30
622,0.32908372745189446,0.004622142555733222,0.0005280725359116034,0.003005051549430294,0.0006105069000135127,0.0014433142237478837,0.07742699089449251,80.81146167375242,68.72747526618124,286.16086027706245,72.69611160392103,0.4189223398683163,346.0541875549886,94.15063538391705,1312.713118690842,1711.5998230542173,518.3442674998987,21412.822345165943,565.4597449237061,21892.964973627397,0.11916260528117402,0.13621372249005706,0.03397253218002586,0.38156741259684845,|NEE| >30
625,0.567315150775789,0.006878873553718319,0.0008506238388767362,0.0008571712148721304,0.00011890184894495889,0.00940925689249926,0.0611392221748818,16.936333663105742,40.027932406682794,221.11072733986853,117.51976744679416,0.9317524903046656,346.6576558500455,58.32848278978434,288.58247216472864,160.75465604008664,1258.7198163458809,51170.82552073021,561.4193493180097,185068.48351163723,0.24277012893394015,0.0938537418213904,0.05676650264904964,0.03929447581983087,|NEE| >30
626,0.6818430281567616,0.009989677902799298,0.00029713034683867627,0.0012491171491293262,0.00022765758180804077,0.004339280860234448,0.04900303926730312,3.7025752209450657,61.208361403087636,196.33495736537037,39.947351160258194,0.15344632192600882,307.98696190036657,13.123203703734516,1605.8669570379793,985.8714356824286,775.2075496372282,23127.954212344575,750.0499488296992,61424.88050096037,0.16251563516959017,0.058327542759939316,0.09094166249362286,0.006372131420086109,|NEE| >30
628,0.3803845173377991,0.007189132463116478,0.000743346721812059,0.009393747246028011,0.0008582423433878972,0.005434435656499026,0.04480538248974056,245.7009000760479,57.76410979008,148.7242626519811,114.0153418394567,0.8499773366387333,286.99525995782477,37.49687241139789,1305.1819340009115,741.0354706557388,1888.5130626135815,60285.68185146499,947.5242903245978,84854.64551415284,0.16714052188640396,0.09838989534017646,0.3387598760508584,0.015325189384762022,|NEE| >30
629,0.6990134673516253,0.008568711186891939,0.0005929045098409697,0.0007963933809209298,0.0005936845618470431,0.0015128693109965606,0.039771282442915536,53.16192105288821,27.67932388196536,132.83238131734802,62.407953682977556,0.2402640411132686,336.5904139455016,97.78218098535746,165.8509946859572,213.09397695402023,1861.089336146117,30229.655434451794,1782.8140358096139,116393.3437303463,0.08234020210902139,0.020641776633496502,0.03989067955905533,0.1581138743468015,|NEE| >30
630,0.40574044821640043,0.004339537455466175,0.00017746086075248974,0.00473770075789995,0.0006714724872403494,5.6512760321887735e-05,0.06547211395960768,203.54277069909537,80.04104244652676,176.59381888872915,36.37477378729521,0.8356655585428534,99.55731298079316,30.45687555662585,926.2961735675847,1481.4715467522885,1427.9040103232976,37863.66681968411,1402.0396558183663,69120.35476490765,0.1036736167355375,0.4089138633636091,0.02779200843426662,0.05388006325018636,|NEE| >30
631,0.6708059443670622,0.0037446480362430495,0.00038922479864096036,0.00041226363382873543,0.00040641625690703205,0.008667258346676523,0.038063167508656154,161.4670853684382,94.25966705736384,171.71413649180235,29.018612501959847,0.4330901098589163,387.48543112815355,47.26938561923125,198.705402607629,789.956986161522,1341.7978120013063,34263.45236773271,831.4322391504102,146855.39321407946,0.23822744565517728,0.042965646207691686,0.032819753811901754,0.015181209958167073,|NEE| >30
632,0.5151525244096803,0.007186132344152496,0.0003849943928526199,0.0044589149650308075,0.0008700297765349598,0.005657185103659025,0.07976662744209277,99.5345412021402,59.040184479199795,104.98798546532308,140.98457486982176,0.3748781351309271,396.25672548316317,76.67338127452997,86.89920095449834,757.8833320768794,524.1566071809025,50328.9479887859,807.118638216229,137546.18156734618,0.134796461770468,0.1606541731915323,0.14177746219480045,0.04761937843351896,|NEE| >30
633,0.5746320169493342,0.0053042579672275166,0.00020038290545688022,0.0017932710861078625,0.00031542504562655465,0.004836225600745374,0.027193138580895324,26.512423908293123,20.21589231335463,353.6516051239553,134.13473342751803,0.8588168432545698,137.35632523771883,54.89525891648476,1791.3311966215267,1007.5183936338003,935.8616780268472,84882.59774905373,1137.7167410123277,81402.16354826775,0.11770272708291081,0.014832169326415423,0.13392795728478393,0.15890512935655565,|NEE| >30
634,0.43738014957338894,0.004641195260123441,0.0009066910769751511,0.00021817087533557123,0.0009397790809678443,0.0018599868032050156,0.07194042034656772,211.54163709803336,36.48683699718116,259.2787870255355,38.01426854367578,0.17588048905231207,25.728935266892233,98.88585107246054,1715.9101540047095,725.2910531325658,168.3939379990397,41564.291373813096,826.4789597107413,74675.36830860602,0.08999560471693263,0.0008838055474351719,0.42537510162648284,0.04636533853576051,|NEE| >30
636,0.4075238751345464,0.0076520734172634,0.0006426449774416098,0.007654273114911387,0.000449831856237843,0.0033178167495606092,0.06883673452363086,127.91071248747204,78.28770619912495,68.08215119579465,39.159529393218804,0.5673944801529622,317.79533640763685,92.8897729330938,1180.498774320525,1932.7298966310739,1205.6105956627841,21277.45137933249,1061.745629668598,157999.9233318733,0.011390621489466186,0.0379739391139777,0.46850857029451687,0.0746029939674928,|NEE| >30
638,0.6418030461845923,0.009426934376758785,0.000540233222049899,0.006853830458079523,0.00021210412989361216,0.0046023173553212905,0.07448987050856475,29.173817366534372,54.274563838422445,200.76442029208116,36.168099296829894,0.7014934197744758,372.1595089202674,27.516277672684428,1127.6873675657457,1482.7028149503774,343.40310281334865,7313.846891576385,264.1429834321623,128501.68308095323,0.023480667398577338,0.10759757109712162,0.20233374774568896,0.02478496757401976,|NEE| >30
639,0.5265557010807335,0.00349195726208898,0.000578747418294181,0.0014956467742434198,0.0006136934556878654,0.0006836797355056553,0.02547480934311044,293.60958556135216,89.39850592338611,82.93764632217172,48.236185166391394,0.24661769151811663,21.631710663499465,72.56340699173244,1354.7769178192748,939.633879258289,1423.5402731424235,34942.24853238228,697.3084455685632,174333.42945731722,0.05797165738432599,0.11257237746219,0.09105965612385214,0.2118406079488984,|NEE| >30
640,0.41392710358329365,0.00465002089572207,0.0008231310633057081,0.009289501676513727,0.0002857695804650113,0.009949250175182556,0.06635146601151969,338.69291211804824,87.05689173223104,223.18356610161564,40.02256657850498,0.45355955188531427,165.33800365989288,42.00392027050181,816.8232384628724,1472.5247074014574,493.28730228515,48653.78990451124,123.83666083557797,69659.34707938324,0.07922294653412199,0.15486407398516502,0.14199759350483515,0.20998828239258419,|NEE| >30
641,0.5111955677993345,0.0007340551738735545,4.3650039057453564e-05,0.006901123560241188,0.00012933134857033064,0.006877782646009436,0.0570633582613307,130.2211962906624,51.32065685562962,225.38543688025294,56.65280811767001,0.16932126094899555,54.41810676970388,53.17116214194534,188.0826843731707,48.506591090454364,1548.3648862817968,9429.789260430409,566.6037656588672,85629.11672816685,0.05954531726274554,0.014800551317136385,0.014964690869679128,0.39949387275110443,|NEE| >30
642,0.48204552592343386,0.0007225119955465422,0.0009185885116313834,0.0018146605289418101,0.00010167400355809057,0.0094084927692993,0.06711333487192978,151.024491814546,35.162541682101704,12.871841410975545,116.67337970792637,0.19645813823450667,226.0206404306404,41.90766273611693,1256.840222250767,335.65703681141173,861.7478171521524,36281.86552775169,1307.470740490583,131655.90433192902,0.019172230684684245,0.006507084207088908,0.12083512488939646,0.3714400342953965,|NEE| >30
643,0.30639072994734184,0.004678736791633682,0.0005664469340771348,0.001387848385568843,0.0009329646575499165,0.00745799162466507,0.01828825450417652,17.394263068593318,69.00649270567155,29.32414483764682,116.27666456764042,0.7818903188239611,210.94346434809222,88.98146387215054,493.1686209748599,1261.2261075998917,1284.5460099814236,89071.90509609003,1503.3271172000077,87018.57669230292,0.0946514240998103,0.47280675320764914,0.03366966412042035,0.09248142862477837,|NEE| >30
644,0.5407437255166854,0.00033620241704906257,0.0007213581305034173,0.008927159995395081,0.0009198250347588933,0.003472838124905205,0.043161845510770694,326.6439791797102,54.8878378006685,331.29806727953763,104.57139299773984,0.41267488390763285,380.4350581441073,80.679193036722,1302.7355717976277,126.87445852809688,1943.7041002164096,98294.36189903144,900.980659930397,172555.81495838036,0.07386852606528391,0.12898493866514074,0.161326870556314,0.09507593919657602,|NEE| >30
645,0.6559384866173331,0.000548752896220715,0.0004069600947547973,0.007646774650041928,0.0007822092185349671,0.007763714581870737,0.033518337576426305,322.6365807699037,85.41596990852325,234.923778407907,57.96044111604772,0.23331682432727496,307.897691152203,73.00608697912426,1307.5693698787418,254.7883629977956,1169.235950308367,17940.626015683916,257.7107333767891,96306.39339025223,0.06821113113977793,0.08297643295816232,0.03343354808518789,0.15944040119953878,|NEE| >30
646,0.44636206077267143,0.007672493089371506,0.00029648992462010903,0.004062045530438467,0.0007551879913778249,0.008311165393123859,0.022077405698826554,310.27447025081864,87.16728097032588,62.526010397806864,63.70826147020373,0.35759739639605215,239.98816209839117,53.07828688880645,541.0085806212745,405.72079980460387,259.7102123944891,14618.696946984932,909.8126679900732,190129.81581343614,0.013881155575945046,0.3013292200465978,0.23422550495824435,0.004202058646541425,|NEE| >30
647,0.5938072036229981,0.0035451714522875184,0.0005952955178466639,0.002197809995741173,0.0002497270524403848,0.0037116944371628647,0.07804422231790333,134.70923206095878,12.352636149695552,328.0227413376333,136.79693342397937,0.3663746787509917,232.79662552176785,94.17685265326169,1962.0368043238834,1276.0611190606878,518.7168191134376,81768.58604369494,147.2540644140498,90299.6983214783,0.17081402553438305,0.08858624663659034,0.07263641437541633,0.07415610983061206,|NEE| >30
649,0.4341849080581228,0.002072042586197875,0.00033784553050810584,0.0017238474645890284,0.0007484068180750844,0.005015107995308599,0.03284908953276763,93.93741601981995,65.47130724404744,194.75489393986518,73.90031989961469,0.4307808149962551,236.11876802256077,17.855781668169524,376.3520361829585,203.75219776139843,944.9600331336102,57020.91356873903,316.60549262188533,144243.73561682663,0.1868292915401641,0.010534392077263411,0.007700706193977343,0.36075070213047233,|NEE| >30
650,0.5545199097287796,0.007509276014387822,0.0003745583952797794,0.0001893384751541331,0.0009333180037836567,0.009404121487667741,0.046570178050979835,168.2980466364701,96.80603530799573,337.03568623057276,107.7205376610048,0.8628226263682474,149.77490308249278,62.27821774366082,1865.873209728912,350.062599367567,840.9514483797839,9037.416871760717,1173.8713761857548,129224.1241542094,0.10655189797664168,0.13065706307331063,0.04365486872014557,0.16461626050112252,|NEE| >30
651,0.6798960574182611,0.004105197407762122,0.000958721826821371,0.0042488776598542865,0.00017773524933323504,0.007826427033113835,0.05804881954803093,242.1196132339441,12.91728297650893,142.08804661549854,142.42363396264682,0.8443261790437036,232.445186672696,44.39237261929209,219.75717481596655,1609.924354979275,438.69592500848387,44759.306334434455,112.87869416341698,97281.87310554959,0.13278315374537142,0.025752326182134737,0.025918820895059473,0.1356496417591733,|NEE| >30
652,0.693530255070145,0.0044563379623558,0.0006225425585243555,0.005909326696415927,0.0005565981765200847,0.008154028725457814,0.055417264415095285,145.73099644324824,38.870540695825085,116.97725301558874,133.7399194457317,0.4717365664584971,368.2177593560997,66.98610755960723,899.006317509964,457.2061054512552,1297.9582117420568,85282.95373332937,237.63149614428016,197274.64414471269,0.07511658142562386,0.0707270297069393,0.06094741484755357,0.09967871894973829,|NEE| >30
